"Date","Discharge.m3s","flux.rate","count","site","model","const","interval","format","Flux","Std.Err","SEP","L95","U95"
2015-06-18,0.360677092531158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-19,0.30475816345656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-20,0.241010584311518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-21,0.690598774071287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-22,1.7670381587573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23,1.90963142789753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24,1.66079219351556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-25,1.48464756693058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-26,1.30011510098441,10.2781899423423,1,"SMD","comp","NO3","daily","flux",27.1625454629817,14.5710144199071,41.3272407879439,1.62655925972799,136.836151808576
2015-06-27,1.09321506340839,8.37097573150876,1,"SMD","comp","NO3","daily","flux",21.459558129211,11.0250128925248,32.4818585490157,1.29833318927594,107.774743009704
2015-06-28,1.66358813996929,15.0159830140176,1,"SMD","comp","NO3","daily","flux",37.3412907735339,21.7462571588653,57.4410722680196,2.18771970983087,189.337453122849
2015-06-29,2.39053421793907,24.3903679605747,1,"SMD","comp","NO3","daily","flux",58.8362216522814,40.2192639886953,92.9242512893798,3.2699612183409,302.951113389272
2015-06-30,2.00469360732434,20.1286302210262,1,"SMD","comp","NO3","daily","flux",47.1011499279868,29.7877277851711,73.3794234631002,2.69047874342776,240.606948611957
2015-07-01,1.80058951620206,18.0546177459712,1,"SMD","comp","NO3","daily","flux",40.9823116748646,24.8419191382091,63.417595545473,2.37273530217478,208.525646312046
2015-07-02,1.83973276655428,19.0747172138175,1,"SMD","comp","NO3","daily","flux",42.0007579199929,25.7862844982272,65.1223742351472,2.42210242781717,213.955725248299
2015-07-03,1.64122056833945,16.9425870324636,1,"SMD","comp","NO3","daily","flux",36.1884189896031,21.2707321135555,55.7420884391863,2.11453132905439,183.636219051731
2015-07-04,1.41474890558733,14.3633748650495,1,"SMD","comp","NO3","daily","flux",29.7602959151288,16.5873235997588,45.5029724076455,1.76474991556234,150.360107833481
2015-07-05,1.252584011271,12.5806539895337,1,"SMD","comp","NO3","daily","flux",25.2856914081142,13.5525566573513,38.4675435750266,1.51449005608871,127.373108225883
2015-07-06,1.12397047439942,11.1988480723832,1,"SMD","comp","NO3","daily","flux",21.834127083112,11.3373549788106,33.0897080822153,1.3177524587639,109.736595805514
2015-07-07,1.02052045561142,10.1155594724308,1,"SMD","comp","NO3","daily","flux",19.1312459063793,9.68003173141844,28.9074877785693,1.16146153358696,95.982294310776
2015-07-08,0.945029901360708,9.37663914996666,1,"SMD","comp","NO3","daily","flux",17.2024939820806,8.54060110625338,25.9388267710124,1.04871321598419,86.1981329750561
2015-07-09,0.838783936118972,8.19440290967916,1,"SMD","comp","NO3","daily","flux",14.5831851916942,7.04341589990613,21.92529548663,0.894191186576414,72.9462443727
2015-07-10,1.06805154532482,11.7195159965402,1,"SMD","comp","NO3","daily","flux",20.2318510289367,10.4323398875784,30.6365056691758,1.2230276401668,101.634470619401
2015-07-11,0.972989365898007,11.5283797659047,1,"SMD","comp","NO3","daily","flux",17.8079750840576,8.95329025574875,26.8889157863286,1.08265134639596,89.3055954736464
2015-07-12,0.810824471581673,10.0244128233528,1,"SMD","comp","NO3","daily","flux",13.8556061756145,6.65654028688391,20.820039672615,0.850499096611115,69.2842256865748
2015-07-13,0.685006881163827,8.8513442414248,1,"SMD","comp","NO3","daily","flux",10.947025788515,5.07995796108662,16.3930544042299,0.676556451692016,54.6275467680001
2015-07-14,0.58994470173701,8.00664770247718,1,"SMD","comp","NO3","daily","flux",8.86049432839835,4.00930316890511,13.2371211320974,0.550178409688033,44.1526624528463
2015-07-15,0.525637933301222,7.5861529804157,1,"SMD","comp","NO3","daily","flux",7.5118888112337,3.34345781917464,11.2056554723062,0.467818507266995,37.3989405664408
2015-07-16,0.438963593235595,6.53738868457532,1,"SMD","comp","NO3","daily","flux",5.79231516424997,2.52753490898049,8.62557765324967,0.36196768433451,28.8078094958371
2015-07-17,0.369064931892348,5.67178235413558,1,"SMD","comp","NO3","daily","flux",4.49663624433347,1.93609581387831,6.68853932350773,0.28163087903918,22.3485579481772
2015-07-18,0.315941949271479,5.040019556969,1,"SMD","comp","NO3","daily","flux",3.57536795778671,1.52680099385177,5.31455338743613,0.224234303077418,17.7624715474733
2015-07-19,0.29357437764164,5.05036290410755,1,"SMD","comp","NO3","daily","flux",3.2057631385348,1.36223086978193,4.76322875262401,0.201215331482384,15.9223834202162
